trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
61400	13165	1	0	4	3	2	1	1.0	3	2014	6	24	2	11.0	44	0	1	1	6197	1.488888889	0.412777778	0.0922222219999999	0.0	0.456944444	0.109722222	1	0.419166667	3.0	0.94	0.0	0.54672
61425	13171	0	1	1	3	1	1	1.0	3	2014	6	25	3	17.25	29	1	0	1	888	0.184722222	0.039444444	0.070277778	0.0	0.03	0.0	0	0.0352777779999999	1.5	0.12	0.0	0.346457
61478	13181	3	1	1	2	2	5	0.0	3	2014	6	25	3	15.75	6	0	0	1	503	0.145	0.043888889	0.0925	0.0	0.016666667	0.0	0	0.0427777779999999	0.0	0.09	0.0	0.324675
61514	13188	0	1	3	1	1	1	1.0	3	2014	6	25	3	16.0	42	1	1	2	5827	1.3566666669999998	0.508611111	0.0525	0.0	0.745833333	0.0	0	0.489722222	1.5	1.2	10.5	0.6954060000000001
61537	13196	0	2	4	2	2	1	1.0	3	2014	6	26	4	15.0	47	0	1	1	2556	0.680277778	0.212777778	0.2047222219999999	0.0	0.175	0.0	0	0.173888889	1.5	0.43	0.0	0.330671
61542	13196	3	1	4	2	2	5	0.0	3	2014	6	26	4	15.5	7	0	0	1	2556	0.673333333	0.18	0.1675	0.0	0.15	0.0	0	0.1963888889999999	0.0	0.44	0.0	0.4031119999999999
61543	13197	0	2	4	3	6	1	1.0	3	2014	6	26	4	18.83333333	32	1	1	2	2933	0.7455555559999999	0.226666667	0.194722222	0.0	0.15	0.0	0	0.188333333	1.5	0.59	0.0	0.169617
61547	13198	0	1	3	3	6	5	0.0	3	2014	6	26	4	14.0	79	0	1	0	866	0.242222222	0.0633333329999999	0.0736111109999999	0.0	0.066666667	0.0	0	0.09	0.0	0.24	0.0	0.290123
61549	13199	0	1	3	4	1	1	1.0	3	2014	6	26	4	18.5	40	0	1	1	7834	1.934444444	0.620833333	0.127222222	0.166666667	0.161666667	0.1	1	0.601388889	4.4	1.48	0.0	0.7468819999999999
61559	13201	1	2	1	3	1	1	1.0	3	2014	6	26	4	18.66666667	27	1	1	1	1195	0.384166667	0.148888889	0.133611111	0.0	0.308333333	0.0	0	0.1022222219999999	1.5	0.26	0.0	0.320652
61563	13202	1	0	2	3	6	4	0.5	3	2014	6	26	4	8.5	20	1	0	0	3029	0.725555556	0.207777778	0.083333333	0.0	0.283333333	0.0	0	0.2372222219999999	0.75	0.54	0.0	0.6651050000000001
61617	13210	0	0	3	1	1	1	1.0	3	2014	6	27	5	6.5	48	0	1	1	37137	8.322222222	2.564166667	0.2216666669999999	1.183333333	0.0580555559999999	0.433333333	4	1.730555556	6.2	6.73	0.0	0.563563
61630	13214	0	3	4	3	1	5	0.0	3	2014	6	27	5	23.0	64	1	1	1	7147	1.777777778	0.589722222	0.1175	0.15	0.176388889	0.224166667	2	0.504444444	0.0	1.36	0.0	0.714758
61631	13214	1	0	3	3	1	5	0.0	3	2014	6	27	5	18.25	70	0	1	1	7147	1.741111111	0.504166667	0.280833333	0.333333333	0.0	0.083333333	1	0.562777778	0.0	1.43	0.0	0.7295159999999999
61649	13217	1	3	4	3	6	1	1.0	3	2014	6	27	5	11.0	45	1	1	2	4043	0.968611111	0.314166667	0.2163888889999999	0.0	0.300555556	0.0	0	0.196944444	1.5	0.62	0.0	0.1029619999999999
61718	13228	2	0	1	2	2	3	0.0	3	2014	6	27	5	8.0	15	0	0	1	1105	0.294166667	0.081388889	0.2369444439999999	0.0	0.022222222	0.0	0	0.066111111	0.0	0.18	0.0	0.0882353
61733	13232	1	0	3	2	6	4	0.5	3	2014	6	27	5	7.5	20	0	1	0	5069	1.173888889	0.3419444439999999	0.114722222	0.0	0.520833333	0.0	0	0.3475	0.75	0.83	10.5	0.494005
61760	13238	0	7	1	3	1	1	1.0	3	2014	6	27	5	15.66666667	34	1	1	1	1626	0.4125	0.1266666669999999	0.211111111	0.0	0.083333333	0.0	0	0.116944444	1.5	0.31	0.0	0.180523
61762	13238	1	1	2	1	1	1	1.0	3	2014	6	27	5	22.41666667	46	0	1	1	1954	0.461944444	0.170555556	0.074722222	0.0	0.080833333	0.0	0	0.1016666669999999	1.5	0.31	0.0	0.150273
61777	13243	0	0	4	3	1	1	1.0	3	2014	6	28	6	8.5	43	0	0	1	3666	0.9875	0.285833333	0.158333333	0.0	0.193333333	0.0	0	0.1794444439999999	1.5	0.63	0.0	0.137771
61785	13245	0	0	3	3	2	5	0.0	3	2014	6	28	6	7.0	56	1	1	1	1848	0.421666667	0.1675	0.108888889	0.0	0.095833333	0.0	0	0.097777778	0.0	0.29	0.0	0.394886
61788	13245	1	1	4	1	2	5	0.0	3	2014	6	28	6	18.5	57	0	1	1	7236	1.656666667	0.506388889	0.094722222	0.3	0.1166666669999999	0.083333333	1	0.455	0.0	1.14	0.0	0.504884
61811	13250	2	0	3	3	1	2	0.0	3	2014	6	28	6	14.0	17	0	0	2	3115	0.7225	0.171388889	0.172777778	0.0	0.246111111	0.0	0	0.146388889	0.0	0.48	0.0	0.404175
61823	13252	0	0	4	3	1	1	1.0	3	2014	6	28	6	18.0	37	1	1	2	6535	1.498055556	0.410555556	0.166944444	0.166666667	0.1	0.1166666669999999	1	0.301111111	3.6	1.07	0.0	0.29428
61857	13260	3	0	3	1	6	1	1.0	3	2014	6	28	6	8.0	29	0	0	0	1853	0.541944444	0.176388889	0.057222222	0.05	0.05	0.1	1	0.168055556	3.0	0.52	0.0	0.221488
61869	13262	1	2	2	3	6	1	1.0	3	2014	6	28	6	16.0	27	0	1	0	305	0.108611111	0.051388889	0.062222222	0.0	0.029722222	0.0	0	0.082222222	1.5	0.15	0.0	0.239865
61885	13268	2	1	4	3	1	5	0.0	3	2014	6	29	7	15.33333333	9	0	0	2	375	0.096388889	0.035555556	0.066666667	0.0	0.016944444	0.0	0	0.028333333	0.0	0.08	0.0	0.00980392
61893	13270	4	0	4	3	1	1	1.0	3	2014	6	29	7	15.0	26	1	1	1	10180	2.555	0.876388889	0.306666667	0.15	0.5	0.1	1	0.524444444	3.0	1.87	0.0	0.454449
61919	13276	0	1	4	3	2	1	1.0	3	2014	6	29	7	14.33333333	37	0	1	1	6614	1.6166666669999998	0.561944444	0.285555556	0.0	0.6425	0.097222222	1	0.446666667	3.0	1.04	0.0	0.4378109999999999
61929	13280	1	1	3	3	6	1	1.0	3	2014	6	29	7	20.66666667	24	0	0	0	2053	0.533333333	0.225277778	0.0430555559999999	0.0	0.163611111	0.1047222219999999	1	0.168055556	3.0	0.42	0.0	0.193388
61937	13283	0	2	4	3	1	1	1.0	3	2014	6	29	7	15.0	32	1	1	2	1887	0.518888889	0.169166667	0.0430555559999999	0.0	0.287777778	0.0	0	0.1555555559999999	1.5	0.42	0.0	0.380357
61961	13289	0	4	4	3	1	1	1.0	3	2014	6	30	1	13.5	47	0	1	1	2177	0.6025	0.177777778	0.047777778	0.0	0.128055556	0.0	0	0.105555556	1.5	0.38	0.0	0.0710526
61997	13298	0	1	4	1	6	1	1.0	3	2014	6	30	1	20.0	27	0	0	0	1144	0.324166667	0.096111111	0.181666667	0.0	0.05	0.0	0	0.096388889	1.5	0.27	0.0	0.092219
62014	13305	0	4	4	3	1	1	1.0	3	2014	7	1	2	17.83333333	45	1	1	2	1847	0.3975	0.1072222219999999	0.011111111	0.0	0.113611111	0.0	0	0.079166667	1.5	0.26	0.0	0.235088
62024	13306	1	1	4	1	1	1	1.0	3	2014	7	1	2	13.0	42	1	1	2	4657	1.220833333	0.388055556	0.173888889	0.0	0.588611111	0.061666667	1	0.245555556	3.0	0.8	0.0	0.376697
62042	13311	1	1	1	5	6	2	0.0	3	2014	7	1	2	18.5	17	1	0	0	2385	0.586111111	0.202777778	0.1775	0.0	0.156111111	0.0	0	0.1625	0.0	0.39	0.0	0.683761
62065	13315	1	0	4	3	1	1	1.0	3	2014	7	1	2	16.0	51	0	1	1	4248	1.041666667	0.366388889	0.185	0.133333333	0.271666667	0.17	1	0.2869444439999999	3.0	0.84	0.0	0.215876
62129	13333	0	5	1	3	1	1	1.0	3	2014	7	1	2	19.16666667	28	1	1	1	1603	0.408611111	0.1819444439999999	0.128333333	0.0	0.211388889	0.0	0	0.151666667	1.5	0.43	0.0	0.575092
62149	13339	1	0	1	1	1	1	1.0	3	2014	7	2	3	8.833333332999999	47	1	0	1	335	0.131388889	0.0841666669999999	0.096666667	0.0	0.0225	0.0	0	0.0675	1.5	0.18	0.0	0.213992
62170	13345	1	1	4	4	1	1	1.0	3	2014	7	2	3	14.0	20	1	1	1	5146	1.256388889	0.405277778	0.044444444	0.0	0.5591666670000001	0.090833333	1	0.318333333	3.0	0.94	0.0	0.3926699999999999
62173	13346	1	0	2	1	6	1	1.0	3	2014	7	2	3	12.0	35	1	1	0	2014	0.546666667	0.227777778	0.173611111	0.0	0.2238888889999999	0.0	0	0.206666667	1.5	0.55	0.0	0.4153229999999999
62182	13348	0	3	4	3	1	1	1.0	3	2014	7	2	3	16.66666667	48	1	1	2	2588	0.6280555560000001	0.163888889	0.052777778	0.0	0.242777778	0.0	0	0.137777778	1.5	0.46	0.0	0.296371
62190	13350	0	1	3	4	6	1	1.0	3	2014	7	2	3	17.0	56	0	1	0	2702	0.582777778	0.195555556	0.295277778	0.0	0.232777778	0.0	0	0.193333333	1.5	0.45	0.0	0.2097699999999999
62192	13351	1	1	4	1	2	1	1.0	3	2014	7	2	3	16.5	34	0	1	1	7703	1.806944444	0.459444444	0.231388889	0.166666667	0.0	0.0	0	0.310555556	1.7	1.14	0.0	0.322898
62206	13356	1	3	4	3	2	5	0.0	3	2014	7	2	3	13.33333333	66	0	1	2	653	0.165277778	0.056666667	0.069444444	0.0	0.0388888889999999	0.0	0	0.053333333	0.0	0.14	0.0	0.145833
62244	13365	1	1	3	3	1	4	1.0	3	2014	7	3	4	15.0	20	1	1	1	4856	1.41	0.566388889	0.476388889	0.2	0.0	0.0	0	0.3908333329999999	1.0	1.34	0.0	0.393746
62245	13365	2	0	3	3	1	3	0.0	3	2014	7	3	4	9.0	15	1	0	1	6313	1.526388889	0.423333333	0.188611111	0.0	0.6138888889999999	0.0	0	0.381388889	0.0	1.1	0.0	0.427531
62298	13375	1	0	3	1	1	4	1.0	3	2014	7	3	4	7.0	26	1	1	2	16720	3.807222222	1.2225	0.1066666669999999	0.433333333	0.146666667	0.15	1	0.801666667	4.9	2.52	10.5	0.636175
62309	13378	0	1	1	1	6	4	1.0	3	2014	7	3	4	19.0	22	0	1	0	1101	0.289722222	0.111111111	0.220555556	0.0	0.041666667	0.0	0	0.1072222219999999	1.5	0.26	0.0	0.238342
62318	13380	0	4	4	3	1	1	1.0	3	2014	7	4	5	17.16666667	46	1	1	2	1926	0.475555556	0.139444444	0.116388889	0.0	0.136666667	0.0	0	0.1275	1.5	0.34	0.0	0.257081
62320	13380	0	8	4	3	1	1	1.0	3	2014	7	4	5	18.01666667	46	1	1	2	951	0.245833333	0.056388889	0.128055556	0.0	0.060277778	0.0	0	0.071388889	1.5	0.19	0.0	0.108949
62406	13397	4	1	4	3	1	1	1.0	3	2014	7	5	6	16.5	30	1	1	1	3662	1.035	0.295277778	0.269444444	0.0	0.405555556	0.0	0	0.2419444439999999	1.5	0.78	0.0	0.295063
62464	13412	1	1	4	3	6	5	0.0	3	2014	7	5	6	15.5	78	1	0	0	1283	0.378611111	0.106944444	0.160555556	0.0	0.1030555559999999	0.0	0	0.103333333	0.0	0.27	0.0	0.255376
62479	13416	0	1	1	3	1	1	1.0	3	2014	7	5	6	10.5	51	1	1	1	1393	0.313333333	0.099722222	0.1172222219999999	0.0	0.083333333	0.0	0	0.081111111	1.5	0.25	0.0	0.287671
62480	13416	1	0	4	3	1	1	1.0	3	2014	7	5	6	15.0	56	0	1	1	1399	0.373888889	0.118333333	0.150277778	0.0	0.083333333	0.0	0	0.0841666669999999	1.5	0.25	0.0	0.2409239999999999
62483	13417	1	2	3	3	6	1	1.0	3	2014	7	5	6	16.25	45	0	1	0	1429	0.371111111	0.114166667	0.0325	0.0	0.1166666669999999	0.0	0	0.073888889	1.5	0.22	0.0	0.12782
62485	13418	0	2	4	3	6	1	1.0	3	2014	7	6	7	16.0	34	1	0	0	6733	1.588611111	0.4525	0.09	0.0	0.45	0.0	0	0.316944444	1.5	1.01	0.0	0.241893
62497	13422	0	0	4	3	1	4	0.5	3	2014	7	6	7	7.0	27	1	1	2	8248	1.868888889	0.6219444439999999	0.061666667	0.0	0.431111111	0.0	0	0.341111111	0.75	1.22	0.0	0.211726
62505	13424	1	0	4	3	1	1	1.0	3	2014	7	6	7	12.0	43	0	1	1	2622	0.6575	0.195277778	0.236111111	0.0	0.15	0.0	0	0.163333333	1.5	0.53	0.0	0.119048
62601	13443	0	1	4	4	6	1	1.0	3	2014	7	7	1	11.0	21	0	1	0	1411	0.364166667	0.105277778	0.1888888889999999	0.0	0.1066666669999999	0.0	0	0.106944444	1.5	0.29	0.0	0.238961
62622	13449	0	2	4	3	1	1	1.0	3	2014	7	7	1	17.0	40	0	1	1	2106	0.454444444	0.1397222219999999	0.068611111	0.0	0.1166666669999999	0.0	0	0.124166667	1.5	0.34	0.0	0.310962
62625	13449	1	1	1	2	1	1	1.0	3	2014	7	7	1	8.666666667000001	34	1	0	1	847	0.2847222219999999	0.079722222	0.206388889	0.0	0.033333333	0.0	0	0.131944444	1.5	0.36	0.0	0.322105
62633	13450	1	1	1	3	6	1	1.0	3	2014	7	7	1	18.5	45	0	1	0	1308	0.3313888889999999	0.1075	0.06	0.0	0.1888888889999999	0.0	0	0.095	1.5	0.24	0.0	0.114035
62634	13451	0	0	4	3	1	5	0.0	3	2014	7	7	1	9.5	76	1	1	2	4658	1.075555556	0.328611111	0.238055556	0.0	0.187777778	0.0	0	0.224722222	0.0	0.7	0.0	0.15822
62668	13461	1	1	1	5	1	4	0.5	3	2014	7	7	1	16.0	36	1	1	1	794	0.255555556	0.069722222	0.1411111109999999	0.0	0.066666667	0.0	0	0.091388889	0.75	0.26	0.0	0.25228
62681	13462	2	2	1	3	6	1	1.0	3	2014	7	7	1	16.58333333	27	0	1	1	953	0.252777778	0.094166667	0.166111111	0.0	0.066666667	0.0	0	0.095277778	1.5	0.24	0.0	0.457726
62682	13462	2	3	1	3	6	1	1.0	3	2014	7	7	1	18.83333333	27	0	1	1	953	0.258055556	0.094444444	0.178055556	0.0	0.05	0.0	0	0.072222222	1.5	0.2	0.0	0.411538
62715	13473	0	1	3	1	6	1	1.0	3	2014	7	8	2	17.5	44	1	1	0	3671	0.944166667	0.319166667	0.061666667	0.15	0.056944444	0.1036111109999999	1	0.3316666669999999	3.9	0.69	10.5	0.843384
62736	13478	2	3	1	4	1	1	1.0	3	2014	7	8	2	11.25	48	0	1	1	1018	0.2394444439999999	0.070277778	0.055555556	0.0	0.1011111109999999	0.0	0	0.035555556	1.5	0.14	0.0	0.109375
62770	13488	1	0	1	3	1	5	0.0	3	2014	7	8	2	11.5	78	1	0	1	560	0.1772222219999999	0.070277778	0.151944444	0.0	0.016666667	0.0	0	0.0586111109999999	0.0	0.15	0.0	0.104265
62772	13489	0	0	1	3	1	1	1.0	3	2014	7	8	2	12.0	49	1	0	1	605	0.174166667	0.041388889	0.079166667	0.0	0.05	0.0	0	0.0511111109999999	1.5	0.13	0.0	0.0706522
62791	13491	0	4	1	3	2	5	0.0	3	2014	7	8	2	14.0	63	1	1	1	467	0.137777778	0.044166667	0.076388889	0.0	0.025555556	0.0	0	0.046944444	0.0	0.09	0.0	0.0177515
62793	13491	1	0	1	3	2	5	0.0	3	2014	7	8	2	10.0	63	0	1	1	1053	0.4083333329999999	0.165555556	0.130833333	0.0	0.189444444	0.1	1	0.0855555559999999	0.0	0.25	0.0	0.201299
62803	13493	1	2	4	5	1	1	1.0	3	2014	7	8	2	13.5	20	0	1	1	21084	5.014722222	1.7125	0.2666666669999999	0.6333333329999999	0.0	0.183333333	2	0.91	3.3	4.06	0.0	0.293651
62817	13497	0	1	3	1	1	1	1.0	3	2014	7	9	3	19.0	42	1	1	2	6041	1.435277778	0.510555556	0.229444444	0.166666667	0.0	0.083333333	1	0.449166667	2.4	1.12	0.0	0.593074
62826	13500	4	0	3	2	6	3	0.0	3	2014	7	9	3	7.75	11	1	0	0	5633	1.405833333	0.4477777779999999	0.087777778	0.0	0.515277778	0.131944444	1	0.326944444	0.0	0.91	0.0	0.264231
62835	13503	0	1	3	5	1	1	1.0	3	2014	7	9	3	11.0	43	1	1	2	2202	0.498888889	0.146388889	0.079166667	0.0	0.166666667	0.0	0	0.119444444	1.5	0.34	0.0	0.202326
62836	13503	0	6	3	3	1	1	1.0	3	2014	7	9	3	15.33333333	43	1	1	2	4376	0.977777778	0.328333333	0.099444444	0.0	0.298055556	0.0	0	0.2119444439999999	1.5	0.68	0.0	0.27654
62908	13519	0	3	3	3	6	1	1.0	3	2014	7	10	4	16.83333333	54	1	0	0	9981	2.398055556	0.754722222	0.230833333	0.4	0.0	0.0	0	0.767777778	2.9	1.94	0.0	0.444284
62943	13527	1	1	4	5	1	1	1.0	3	2014	7	11	5	8.8	41	1	1	1	1319	0.345277778	0.0975	0.1422222219999999	0.0	0.066388889	0.0	0	0.1066666669999999	1.5	0.3	0.0	0.15625
62972	13533	1	0	3	1	1	1	1.0	3	2014	7	11	5	6.5	39	1	1	1	10146	2.468888889	0.785277778	0.081944444	0.0	0.698888889	0.0	0	0.4044444439999999	1.5	1.56	0.0	0.188874
62975	13533	1	3	1	3	1	1	1.0	3	2014	7	11	5	21.75	39	1	1	1	1244	0.301388889	0.073888889	0.069166667	0.0	0.055	0.0	0	0.0586111109999999	1.5	0.2	0.0	0.1327009999999999
63009	13539	0	2	4	3	1	1	1.0	3	2014	7	11	5	10.91666667	42	0	1	1	624	0.149444444	0.059166667	0.066944444	0.0	0.0625	0.0	0	0.098333333	1.5	0.25	0.0	0.0903955
63053	13549	2	3	4	3	1	3	0.0	3	2014	7	12	6	16.25	11	0	0	2	3047	0.774444444	0.265277778	0.267222222	0.0	0.133333333	0.0	0	0.1625	0.0	0.53	0.0	0.121368
63092	13557	0	3	1	3	1	1	1.0	3	2014	7	12	6	15.83333333	30	0	1	1	519	0.203333333	0.071388889	0.148055556	0.0	0.04	0.0	0	0.069444444	1.5	0.2	0.0	0.204
63106	13561	0	3	4	3	1	1	1.0	3	2014	7	12	6	17.58333333	52	0	1	2	1917	0.4475	0.132777778	0.0633333329999999	0.0	0.115277778	0.0	0	0.1186111109999999	1.5	0.32	0.0	0.163934
63128	13565	0	0	1	3	6	1	1.0	3	2014	7	13	7	11.0	30	0	0	0	1800	0.4708333329999999	0.174166667	0.253333333	0.0	0.0775	0.0	0	0.132222222	1.5	0.31	0.0	0.1512609999999999
63135	13565	1	4	2	3	6	1	1.0	3	2014	7	13	7	18.75	35	0	1	0	5086	1.271111111	0.488611111	0.265	0.233333333	0.0	0.0	0	0.3702777779999999	2.4	0.93	0.0	0.592648
63150	13569	0	0	4	3	1	5	0.0	3	2014	7	13	7	9.0	70	0	1	2	2460	0.7041666670000001	0.203888889	0.2097222219999999	0.0	0.121944444	0.0	0	0.178055556	0.0	0.55	0.0	0.127925
63182	13576	1	1	3	3	6	5	0.0	3	2014	7	13	7	12.5	64	0	1	0	7904	1.864444444	0.598333333	0.095555556	0.283333333	0.0608333329999999	0.195277778	2	0.517222222	0.0	1.34	0.0	0.660043
63194	13580	0	1	4	3	6	1	1.0	3	2014	7	13	7	10.58333333	29	1	1	0	714	0.211666667	0.071388889	0.128611111	0.0	0.038055556	0.0	0	0.068333333	1.5	0.15	0.0	0.1097559999999999
63243	13588	1	1	4	3	1	5	0.0	3	2014	7	14	1	10.5	63	0	1	1	8704	2.163611111	0.563611111	0.3927777779999999	0.0	0.7130555559999999	0.227222222	1	0.313333333	0.0	1.3	0.0	0.0531914999999999
63249	13590	0	1	1	3	6	1	1.0	3	2014	7	14	1	18.66666667	40	0	1	0	1344	0.340555556	0.175	0.121944444	0.0	0.1	0.0	0	0.151944444	1.5	0.32	0.0	0.678245
63295	13597	1	1	1	3	1	1	1.0	3	2014	7	14	1	11.16666667	32	1	1	1	882	0.2663888889999999	0.090833333	0.193055556	0.0	0.025555556	0.0	0	0.060277778	1.5	0.16	0.0	0.105991
63297	13598	2	0	1	2	1	3	0.0	3	2014	7	15	2	8.0	14	1	0	1	1391	0.313333333	0.093055556	0.053333333	0.0	0.0925	0.0	0	0.085277778	0.0	0.23	0.0	0.306189
63308	13599	2	1	4	5	2	1	1.0	3	2014	7	15	2	7.0	35	0	1	1	1105	0.243888889	0.0847222219999999	0.0	0.0	0.081666667	0.0	0	0.054722222	1.5	0.14	0.0	0.507614
63311	13599	2	4	4	5	2	1	1.0	3	2014	7	15	2	8.333333332999999	35	0	1	1	2996	0.7344444440000001	0.1913888889999999	0.148611111	0.0	0.336666667	0.0	0	0.157777778	1.5	0.43	0.0	0.353873
63329	13602	1	3	3	1	1	1	1.0	3	2014	7	15	2	22.0	33	0	1	2	4203	0.986388889	0.319444444	0.181666667	0.183333333	0.0	0.0	0	0.298611111	2.4	0.75	0.0	0.523721
63333	13603	1	0	3	3	6	1	1.0	3	2014	7	15	2	12.5	42	0	1	0	3555	0.843888889	0.288888889	0.168055556	0.1	0.0	0.0	0	0.251111111	1.5	0.57	0.0	0.375
63341	13606	0	1	3	3	6	5	0.0	3	2014	7	15	2	11.83333333	69	1	1	0	2054	0.520277778	0.206388889	0.121388889	0.0	0.2166666669999999	0.0	0	0.159722222	0.0	0.39	0.0	0.586087
63348	13608	0	3	3	1	1	1	1.0	3	2014	7	15	2	17.0	46	0	1	1	6408	1.499166667	0.5025	0.317222222	0.283333333	0.0	0.0	0	0.501388889	2.9	1.26	10.5	0.525208
63353	13608	1	4	3	4	1	1	1.0	3	2014	7	15	2	14.0	45	1	1	1	1752	0.457222222	0.1475	0.185833333	0.0	0.15	0.0	0	0.150277778	1.5	0.38	10.5	0.44732
63358	13609	1	0	3	3	6	5	0.0	3	2014	7	15	2	16.0	20	1	0	0	7586	1.955555556	0.630277778	0.300555556	0.4	0.0	0.2	1	0.6497222220000001	0.0	1.58	0.0	0.410004
63379	13614	1	2	4	3	1	5	0.0	3	2014	7	15	2	16.0	67	1	1	2	6800	1.645555556	0.548055556	0.179722222	0.183333333	0.093611111	0.1166666669999999	1	0.375	0.0	1.27	0.0	0.266667
63385	13616	1	2	4	1	2	1	1.0	3	2014	7	15	2	8.75	31	1	1	1	1864	0.459444444	0.118888889	0.148611111	0.0	0.134722222	0.0	0	0.1155555559999999	1.5	0.29	0.0	0.122596
63391	13618	0	2	1	5	3	5	0.0	3	2014	7	16	3	11.91666667	76	0	1	1	368	0.109166667	0.0475	0.055833333	0.0	0.020277778	0.0	0	0.0586111109999999	0.0	0.13	0.0	0.170616
63403	13621	1	1	3	1	6	1	1.0	3	2014	7	16	3	19.0	25	0	0	0	9778	2.263888889	0.675277778	0.166111111	0.2666666669999999	0.083333333	0.166666667	1	0.5708333329999999	3.0	1.5	0.0	0.440389
63425	13625	2	0	3	2	6	5	0.0	3	2014	7	16	3	8.25	5	1	0	0	1735	0.504166667	0.16	0.2872222219999999	0.0	0.1447222219999999	0.0	0	0.1472222219999999	0.0	0.36	0.0	0.316981
63428	13626	0	4	3	3	2	1	1.0	3	2014	7	16	3	16.5	31	0	1	1	3005	0.686111111	0.196944444	0.1411111109999999	0.0	0.3388888889999999	0.0	0	0.1591666669999999	1.5	0.41	0.0	0.268761
63435	13627	0	0	3	2	6	1	1.0	3	2014	7	16	3	8.0	32	1	0	0	3917	0.980555556	0.293888889	0.128055556	0.1166666669999999	0.283333333	0.083333333	1	0.246111111	3.0	0.67	0.0	0.353273
63436	13627	0	1	3	2	6	1	1.0	3	2014	7	16	3	8.833333332999999	32	1	0	0	3917	0.9525	0.285	0.152777778	0.133333333	0.133333333	0.1166666669999999	1	0.255277778	3.0	0.7	0.0	0.392818
63442	13627	2	0	3	2	6	5	0.0	3	2014	7	16	3	8.0	9	1	0	0	3917	0.980555556	0.293888889	0.128055556	0.1166666669999999	0.283333333	0.083333333	1	0.246111111	0.0	0.67	0.0	0.353273
63458	13631	0	0	4	3	1	1	1.0	3	2014	7	16	3	18.5	29	0	1	1	3377	0.831666667	0.2425	0.162777778	0.0	0.22	0.0	0	0.275	1.5	0.73	0.0	0.339394
63476	13636	0	0	1	2	1	1	1.0	3	2014	7	17	4	8.25	34	1	1	1	943	0.291388889	0.0875	0.206388889	0.0	0.125277778	0.0	0	0.0861111109999999	1.5	0.24	0.0	0.219355
63479	13636	1	1	4	5	1	1	1.0	3	2014	7	17	4	16.5	42	0	1	1	503	0.109166667	0.056388889	0.060277778	0.0	0.041666667	0.0	0	0.0575	1.5	0.14	0.0	0.333333
63506	13641	0	3	3	3	6	1	1.0	3	2014	7	17	4	15.83333333	31	0	1	0	8601	1.987222222	0.6786111109999999	0.134444444	0.2666666669999999	0.208333333	0.1	1	0.7080555559999999	3.9	1.48	10.5	0.637505
63532	13646	1	4	4	3	2	1	1.0	3	2014	7	17	4	20.66666667	42	0	1	2	5811	1.376111111	0.406666667	0.2263888889999999	0.1166666669999999	0.0	0.0	0	0.2475	1.5	0.78	0.0	0.0527497
63537	13646	3	1	4	5	2	5	0.0	3	2014	7	17	4	18.0	5	1	0	2	1889	0.608055556	0.155277778	0.1166666669999999	0.033333333	0.0	0.0	0	0.118888889	0.0	0.38	0.0	0.116822
63541	13647	1	2	4	3	6	1	1.0	3	2014	7	17	4	20.5	37	1	0	0	9051	2.048055556	0.767222222	0.142777778	0.5166666670000001	0.0	0.083333333	1	0.58	2.4	1.48	0.0	0.622605
63564	13656	0	3	3	3	6	5	0.0	3	2014	7	18	5	18.5	80	0	1	0	5729	1.3691666669999998	0.478888889	0.081111111	0.0	0.8	0.0	0	0.397222222	0.0	1.04	0.0	0.5517479999999999
63582	13662	1	1	1	5	6	1	1.0	3	2014	7	18	5	18.0	30	1	0	0	1107	0.266944444	0.076111111	0.1011111109999999	0.0	0.090555556	0.0	0	0.105	1.5	0.22	10.5	0.854497
63586	13664	0	0	3	1	6	1	1.0	3	2014	7	18	5	5.0	40	0	1	0	9296	2.162222222	0.705	0.2638888889999999	0.433333333	0.0	0.0	0	0.408055556	2.4	1.52	0.0	0.340368
63589	13664	1	0	3	1	6	1	1.0	3	2014	7	18	5	5.166666667	36	0	1	0	18069	4.245	1.217222222	0.295	0.6	0.0	0.0	0	0.4033333329999999	1.5	2.46	0.0	0.25
63591	13665	0	0	3	3	6	1	1.0	3	2014	7	18	5	14.0	55	0	0	0	7035	1.6822222219999998	0.510833333	0.254722222	0.25	0.166666667	0.166666667	1	0.399444444	3.0	1.15	0.0	0.506259
63599	13666	1	1	1	5	6	5	0.0	3	2014	7	18	5	16.66666667	73	0	0	0	612	0.1291666669999999	0.0388888889999999	0.0269444439999999	0.0	0.075	0.0	0	0.041944444	0.0	0.09	0.0	0.609272
63606	13667	1	6	3	5	6	1	1.0	3	2014	7	18	5	15.25	31	1	0	0	4810	1.134722222	0.358055556	0.166666667	0.1166666669999999	0.2844444439999999	0.233333333	2	0.426111111	4.5	0.88	0.0	0.6023470000000001
63607	13667	1	7	3	3	6	1	1.0	3	2014	7	18	5	16.66666667	31	1	0	0	6007	1.4475	0.443055556	0.384166667	0.183333333	0.0	0.133333333	1	0.4044444439999999	3.4	0.98	0.0	0.686126
